167,Toki wo Kakeru Shoujo,Movie (1 eps),Jul 2006 - Jul 2006,"360,846 members",8.39,https://myanimelist.net/anime/2236/Toki_wo_Kakeru_Shoujo
168,Versailles no Bara,TV (40 eps),Oct 1979 - Sep 1980,"38,948 members",8.39,https://myanimelist.net/anime/338/Versailles_no_Bara
169,Beck,TV (26 eps),Oct 2004 - Mar 2005,"169,777 members",8.38,https://myanimelist.net/anime/57/Beck
170,Major S3,TV (26 eps),Jan 2007 - Jun 2007,"34,447 members",8.38,https://myanimelist.net/anime/1842/Major_S3
171,Tenkuu no Shiro Laputa,Movie (1 eps),Aug 1986 - Aug 1986,"181,885 members",8.38,https://myanimelist.net/anime/513/Tenkuu_no_Shiro_Laputa
172,Tsuki ga Kirei,TV (12 eps),Apr 2017 - Jun 2017,"112,571 members",8.38,https://myanimelist.net/anime/34822/Tsuki_ga_Kirei
173,Detective Conan Movie 13: The Raven Chaser,Movie (1 eps),Apr 2009 - Apr 2009,"26,212 members",8.37,https://myanimelist.net/anime/5460/Detective_Conan_Movie_13__The_Raven_Chaser
174,Fate/stay night: Unlimited Blade Works,TV (12 eps),Oct 2014 - Dec 2014,"354,844 members",8.37,https://myanimelist.net/anime/22297/Fate_stay_night__Unlimited_Blade_Works
175,Hajime no Ippo: Champion Road,Special (1 eps),Apr 2003 - Apr 2003,"57,386 members",8.37,https://myanimelist.net/anime/264/Hajime_no_Ippo__Champion_Road
176,Higurashi no Naku Koro ni Kai,TV (24 eps),Jul 2007 - Dec 2007,"248,945 members",8.37,https://myanimelist.net/anime/1889/Higurashi_no_Naku_Koro_ni_Kai
177,Kuroko no Basket: Last Game,Movie (1 eps),Mar 2017 - Mar 2017,"47,876 members",8.37,https://myanimelist.net/anime/31658/Kuroko_no_Basket__Last_Game
178,Kuroshitsuji: Book of Murder,OVA (2 eps),Jan 2015 - Feb 2015,"90,879 members",8.37,https://myanimelist.net/anime/23317/Kuroshitsuji__Book_of_Murder
179,Major S2,TV (26 eps),Dec 2005 - Jun 2006,"35,779 members",8.37,https://myanimelist.net/anime/558/Major_S2
180,Natsume Yuujinchou Go Specials,Special (2 eps),Mar 2017 - Apr 2017,"11,888 members",8.37,https://myanimelist.net/anime/34534/Natsume_Yuujinchou_Go_Specials
181,Planetes,TV (26 eps),Oct 2003 - Apr 2004,"124,369 members",8.37,https://myanimelist.net/anime/329/Planetes
182,Bakemonogatari,TV (15 eps),Jul 2009 - Jun 2010,"586,600 members",8.36,https://myanimelist.net/anime/5081/Bakemonogatari
183,Gintama: Shiroyasha Koutan,Special (1 eps),Sep 2008 - Sep 2008,"32,601 members",8.36,https://myanimelist.net/anime/6945/Gintama__Shiroyasha_Koutan
184,Kono Sekai no Katasumi ni,Movie (1 eps),Nov 2016 - Nov 2016,"26,336 members",8.36,https://myanimelist.net/anime/15227/Kono_Sekai_no_Katasumi_ni
185,Kono Subarashii Sekai ni Shukufuku wo! 2,TV (10 eps),Jan 2017 - Mar 2017,"302,788 members",8.36,https://myanimelist.net/anime/32937/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2
186,Nodame Cantabile Finale,TV (11 eps),Jan 2010 - Mar 2010,"78,097 members",8.36,https://myanimelist.net/anime/5690/Nodame_Cantabile_Finale
187,One Piece Film: Strong World,Movie (1 eps),Dec 2009 - Dec 2009,"102,092 members",8.36,https://myanimelist.net/anime/4155/One_Piece_Film__Strong_World
188,Ouran Koukou Host Club,TV (26 eps),Apr 2006 - Sep 2006,"490,907 members",8.36,https://myanimelist.net/anime/853/Ouran_Koukou_Host_Club
189,Sakurasou no Pet na Kanojo,TV (24 eps),Oct 2012 - Mar 2013,"482,053 members",8.36,https://myanimelist.net/anime/13759/Sakurasou_no_Pet_na_Kanojo
190,Bungou Stray Dogs 2nd Season,TV (12 eps),Oct 2016 - Dec 2016,"163,045 members",8.35,https://myanimelist.net/anime/32867/Bungou_Stray_Dogs_2nd_Season
191,Hachimitsu to Clover II,TV (12 eps),Jun 2006 - Sep 2006,"67,558 members",8.35,https://myanimelist.net/anime/1142/Hachimitsu_to_Clover_II
192,Kuroshitsuji: Book of Circus,TV (10 eps),Jul 2014 - Sep 2014,"155,349 members",8.35,https://myanimelist.net/anime/22145/Kuroshitsuji__Book_of_Circus
193,One Piece Film: Z,Movie (1 eps),Dec 2012 - Dec 2012,"95,476 members",8.35,https://myanimelist.net/anime/12859/One_Piece_Film__Z
194,Ookami to Koushinryou,TV (13 eps),Jan 2008 - Mar 2008,"397,563 members",8.35,https://myanimelist.net/anime/2966/Ookami_to_Koushinryou
195,3-gatsu no Lion,TV (22 eps),Oct 2016 - Mar 2017,"130,236 members",8.34,https://myanimelist.net/anime/31646/3-gatsu_no_Lion
196,Angel Beats!,TV (13 eps),Apr 2010 - Jun 2010,"887,042 members",8.34,https://myanimelist.net/anime/6547/Angel_Beats
197,Danshi Koukousei no Nichijou,TV (12 eps),Jan 2012 - Mar 2012,"325,174 members",8.34,https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou
198,Ghost in the Shell,Movie (1 eps),Nov 1995 - Nov 1995,"288,604 members",8.34,https://myanimelist.net/anime/43/Ghost_in_the_Shell
199,Gin no Saji 2nd Season,TV (11 eps),Jan 2014 - Mar 2014,"79,279 members",8.34,https://myanimelist.net/anime/19363/Gin_no_Saji_2nd_Season
200,InuYasha: Kanketsu-hen,TV (26 eps),Oct 2009 - Mar 2010,"118,913 members",8.34,https://myanimelist.net/anime/6811/InuYasha__Kanketsu-hen
251,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,Special (1 eps),Aug 2013 - Aug 2013,"22,309 members",8.28,https://myanimelist.net/anime/19123/One_Piece__Episode_of_Merry_-_Mou_Hitori_no_Nakama_no_Monogatari
252,Space☆Dandy 2nd Season,TV (13 eps),Jul 2014 - Sep 2014,"74,279 members",8.28,https://myanimelist.net/anime/23327/Space☆Dandy_2nd_Season
253,Fate/stay night: Unlimited Blade Works - Prologue,Special (1 eps),Oct 2014 - Oct 2014,"133,300 members",8.27,https://myanimelist.net/anime/27821/Fate_stay_night__Unlimited_Blade_Works_-_Prologue
254,Initial D First Stage,TV (26 eps),Apr 1998 - Dec 1998,"93,779 members",8.27,https://myanimelist.net/anime/185/Initial_D_First_Stage
255,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,TV (25 eps),Oct 2016 - Apr 2017,"43,705 members",8.27,https://myanimelist.net/anime/33051/Mobile_Suit_Gundam__Iron-Blooded_Orphans_2nd_Season
256,Nagi no Asukara,TV (26 eps),Oct 2013 - Apr 2014,"274,807 members",8.27,https://myanimelist.net/anime/16067/Nagi_no_Asukara
257,Ashita no Joe,TV (79 eps),Apr 1970 - Sep 1971,"21,357 members",8.26,https://myanimelist.net/anime/2402/Ashita_no_Joe
258,Baccano! Specials,Special (3 eps),Feb 2008 - May 2008,"111,686 members",8.26,https://myanimelist.net/anime/3901/Baccano_Specials
259,Detective Conan,TV (? eps),Jan 1996 - ,"138,172 members",8.26,https://myanimelist.net/anime/235/Detective_Conan
260,Kaiba,TV (12 eps),Apr 2008 - Jul 2008,"68,120 members",8.26,https://myanimelist.net/anime/3701/Kaiba
261,Sekaiichi Hatsukoi 2,TV (12 eps),Oct 2011 - Dec 2011,"81,735 members",8.26,https://myanimelist.net/anime/11123/Sekaiichi_Hatsukoi_2
262,Skip Beat!,TV (25 eps),Oct 2008 - Mar 2009,"152,598 members",8.26,https://myanimelist.net/anime/4722/Skip_Beat
263,Yowamushi Pedal: Grande Road,TV (24 eps),Oct 2014 - Mar 2015,"64,042 members",8.26,https://myanimelist.net/anime/24277/Yowamushi_Pedal__Grande_Road
264,Detective Conan Movie 05: Countdown to Heaven,Movie (1 eps),Apr 2001 - Apr 2001,"29,879 members",8.25,https://myanimelist.net/anime/1364/Detective_Conan_Movie_05__Countdown_to_Heaven
265,Kami nomi zo Shiru Sekai: Megami-hen,TV (12 eps),Jul 2013 - Sep 2013,"170,349 members",8.25,https://myanimelist.net/anime/16706/Kami_nomi_zo_Shiru_Sekai__Megami-hen
266,Maison Ikkoku,TV (96 eps),Mar 1986 - Mar 1988,"27,096 members",8.25,https://myanimelist.net/anime/1453/Maison_Ikkoku
267,Nodame Cantabile: Paris-hen,TV (11 eps),Oct 2008 - Dec 2008,"79,951 members",8.25,https://myanimelist.net/anime/4477/Nodame_Cantabile__Paris-hen
268,Summer Wars,Movie (1 eps),Aug 2009 - Aug 2009,"268,807 members",8.25,https://myanimelist.net/anime/5681/Summer_Wars
269,Yuri!!! on Ice,TV (12 eps),Oct 2016 - Dec 2016,"224,966 members",8.25,https://myanimelist.net/anime/32995/Yuri_on_Ice
270,Clannad,TV (23 eps),Oct 2007 - Mar 2008,"666,254 members",8.24,https://myanimelist.net/anime/2167/Clannad
271,Detroit Metal City,OVA (12 eps),Aug 2008 - Oct 2008,"121,136 members",8.24,https://myanimelist.net/anime/3702/Detroit_Metal_City
272,Initial D Fourth Stage,TV (24 eps),Apr 2004 - Feb 2006,"53,881 members",8.24,https://myanimelist.net/anime/18/Initial_D_Fourth_Stage
273,JoJo no Kimyou na Bouken: Stardust Crusaders,TV (24 eps),Apr 2014 - Sep 2014,"177,606 members",8.24,https://myanimelist.net/anime/20899/JoJo_no_Kimyou_na_Bouken__Stardust_Crusaders
274,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,Special (1 eps),Aug 2012 - Aug 2012,"29,889 members",8.24,https://myanimelist.net/anime/15323/One_Piece__Episode_of_Nami_-_Koukaishi_no_Namida_to_Nakama_no_Kizuna
275,Darker than Black: Kuro no Keiyakusha,TV (25 eps),Apr 2007 - Sep 2007,"512,822 members",8.23,https://myanimelist.net/anime/2025/Darker_than_Black__Kuro_no_Keiyakusha
276,Detective Conan Movie 08: Magician of the Silver Sky,Movie (1 eps),Apr 2004 - Apr 2004,"27,125 members",8.23,https://myanimelist.net/anime/1367/Detective_Conan_Movie_08__Magician_of_the_Silver_Sky
277,Gankutsuou,TV (24 eps),Oct 2004 - Mar 2005,"120,362 members",8.23,https://myanimelist.net/anime/239/Gankutsuou
278,Kokoro ga Sakebitagatterunda.,Movie (1 eps),Sep 2015 - Sep 2015,"102,180 members",8.23,https://myanimelist.net/anime/28725/Kokoro_ga_Sakebitagatterunda
279,Non Non Biyori Repeat,TV (12 eps),Jul 2015 - Sep 2015,"81,077 members",8.23,https://myanimelist.net/anime/23623/Non_Non_Biyori_Repeat
280,Osomatsu-san,TV (25 eps),Oct 2015 - Mar 2016,"82,763 members",8.23,https://myanimelist.net/anime/31174/Osomatsu-san
281,Shijou Saikyou no Deshi Kenichi,TV (50 eps),Oct 2006 - Sep 2007,"152,060 members",8.23,https://myanimelist.net/anime/1559/Shijou_Saikyou_no_Deshi_Kenichi
282,Tsumiki no Ie,Movie (1 eps),Jun 2008 - Jun 2008,"53,040 members",8.22,https://myanimelist.net/anime/5365/Tsumiki_no_Ie
283,Uchouten Kazoku 2,TV (12 eps),Apr 2017 - Jun 2017,"27,106 members",8.23,https://myanimelist.net/anime/34076/Uchouten_Kazoku_2
284,Zankyou no Terror,TV (11 eps),Jul 2014 - Sep 2014,"442,119 members",8.23,https://myanimelist.net/anime/23283/Zankyou_no_Terror
285,Detective Conan Movie 10: Requiem of the Detectives,Movie (1 eps),Apr 2006 - Apr 2006,"25,872 members",8.22,https://myanimelist.net/anime/1506/Detective_Conan_Movie_10__Requiem_of_the_Detectives
286,Diamond no Ace,TV (75 eps),Oct 2013 - Mar 2015,"98,296 members",8.22,https://myanimelist.net/anime/18689/Diamond_no_Ace
287,Eve no Jikan,ONA (6 eps),Aug 2008 - Sep 2009,"112,175 members",8.22,https://myanimelist.net/anime/3167/Eve_no_Jikan
288,Kaichou wa Maid-sama!,TV (26 eps),Apr 2010 - Sep 2010,"473,891 members",8.22,https://myanimelist.net/anime/7054/Kaichou_wa_Maid-sama
289,Kingdom,TV (38 eps),Jun 2012 - Feb 2013,"67,292 members",8.22,https://myanimelist.net/anime/12031/Kingdom
290,Kuragehime,TV (11 eps),Oct 2010 - Dec 2010,"123,517 members",8.22,https://myanimelist.net/anime/8129/Kuragehime
291,Magi: The Labyrinth of Magic,TV (25 eps),Oct 2012 - Mar 2013,"403,883 members",8.22,https://myanimelist.net/anime/14513/Magi__The_Labyrinth_of_Magic
292,Mahoutsukai no Yome: Hoshi Matsu Hito,OVA (3 eps),Sep 2016 - Sep 2017,"102,357 members",8.22,https://myanimelist.net/anime/32902/Mahoutsukai_no_Yome__Hoshi_Matsu_Hito
293,Mobile Suit Gundam 00,TV (25 eps),Oct 2007 - Mar 2008,"133,983 members",8.22,https://myanimelist.net/anime/2581/Mobile_Suit_Gundam_00
294,Princess Tutu,TV (38 eps),Aug 2002 - May 2003,"84,634 members",8.22,https://myanimelist.net/anime/721/Princess_Tutu
295,Saint Seiya: Meiou Hades Juuni Kyuu-hen,OVA (13 eps),Nov 2002 - Jul 2003,"27,789 members",8.22,https://myanimelist.net/anime/1257/Saint_Seiya__Meiou_Hades_Juuni_Kyuu-hen
296,Seirei no Moribito,TV (26 eps),Apr 2007 - Sep 2007,"122,898 members",8.22,https://myanimelist.net/anime/1827/Seirei_no_Moribito
297,Tengen Toppa Gurren Lagann Movie: Gurren-hen,Movie (1 eps),Sep 2008 - Sep 2008,"84,411 members",8.22,https://myanimelist.net/anime/4107/Tengen_Toppa_Gurren_Lagann_Movie__Gurren-hen
298,Tsubasa: Shunraiki,OVA (2 eps),Mar 2009 - May 2009,"43,770 members",8.22,https://myanimelist.net/anime/4938/Tsubasa__Shunraiki
299,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,OVA (1 eps),Oct 2016 - Oct 2016,"62,335 members",8.22,https://myanimelist.net/anime/33161/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku_OVA
300,Ansatsu Kyoushitsu (TV),TV (22 eps),Jan 2015 - Jun 2015,"458,466 members",8.21,https://myanimelist.net/anime/24833/Ansatsu_Kyoushitsu_TV
301,Detective Conan Movie 18: The Sniper from Another Dimension,Movie (1 eps),Apr 2014 - Apr 2014,"16,015 members",8.21,https://myanimelist.net/anime/21419/Detective_Conan_Movie_18__The_Sniper_from_Another_Dimension
302,Durarara!!x2 Ketsu,TV (12 eps),Jan 2016 - Mar 2016,"155,084 members",8.21,https://myanimelist.net/anime/27833/Durararax2_Ketsu
303,Eve no Jikan (Movie),Movie (1 eps),Mar 2010 - Mar 2010,"77,071 members",8.21,https://myanimelist.net/anime/7465/Eve_no_Jikan_Movie
304,Gosick,TV (24 eps),Jan 2011 - Jul 2011,"275,290 members",8.21,https://myanimelist.net/anime/8425/Gosick
305,Hajime no Ippo: Boxer no Kobushi,Special (1 eps),Mar 2003 - Mar 2003,"24,059 members",8.21,https://myanimelist.net/anime/12069/Hajime_no_Ippo__Boxer_no_Kobushi
306,Kaze Tachinu,Movie (1 eps),Jul 2013 - Jul 2013,"97,882 members",8.21,https://myanimelist.net/anime/16662/Kaze_Tachinu
307,Kobayashi-san Chi no Maid Dragon,TV (13 eps),Jan 2017 - Apr 2017,"241,935 members",8.21,https://myanimelist.net/anime/33206/Kobayashi-san_Chi_no_Maid_Dragon
308,Nisemonogatari,TV (11 eps),Jan 2012 - Mar 2012,"318,297 members",8.21,https://myanimelist.net/anime/11597/Nisemonogatari
309,Shoujo Kakumei Utena,TV (39 eps),Apr 1997 - Dec 1997,"92,988 members",8.21,https://myanimelist.net/anime/440/Shoujo_Kakumei_Utena
310,Yuusha-Ou GaoGaiGar Final,OVA (8 eps),Jan 2000 - Mar 2003,"5,541 members",8.21,https://myanimelist.net/anime/1382/Yuusha-Ou_GaoGaiGar_Final
311,Akatsuki no Yona,TV (24 eps),Oct 2014 - Mar 2015,"289,047 members",8.20,https://myanimelist.net/anime/25013/Akatsuki_no_Yona
312,Ghost in the Shell: Stand Alone Complex - Solid State Society,Special (1 eps),Sep 2006 - Sep 2006,"64,047 members",8.20,https://myanimelist.net/anime/1566/Ghost_in_the_Shell__Stand_Alone_Complex_-_Solid_State_Society
313,Glass no Kamen (2005),TV (51 eps),Apr 2005 - Mar 2006,"20,184 members",8.20,https://myanimelist.net/anime/1974/Glass_no_Kamen_2005
314,Kill la Kill,TV (24 eps),Oct 2013 - Mar 2014,"650,193 members",8.20,https://myanimelist.net/anime/18679/Kill_la_Kill
315,Saint Seiya: The Lost Canvas - Meiou Shinwa,OVA (13 eps),Jun 2009 - Apr 2010,"48,911 members",8.20,https://myanimelist.net/anime/6171/Saint_Seiya__The_Lost_Canvas_-_Meiou_Shinwa
316,Sword Art Online Movie: Ordinal Scale,Movie (1 eps),Feb 2017 - Feb 2017,"144,223 members",8.20,https://myanimelist.net/anime/31765/Sword_Art_Online_Movie__Ordinal_Scale
317,Tsukimonogatari,TV (4 eps),Dec 2014 - Dec 2014,"150,729 members",8.20,https://myanimelist.net/anime/28025/Tsukimonogatari
318,Cardcaptor Sakura,TV (70 eps),Apr 1998 - Mar 2000,"209,723 members",8.19,https://myanimelist.net/anime/232/Cardcaptor_Sakura
319,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Movie (1 eps),Dec 1993 - Dec 1993,"14,512 members",8.19,https://myanimelist.net/anime/3016/Ginga_Eiyuu_Densetsu__Arata_Naru_Tatakai_no_Overture
320,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",OVA (1 eps),Dec 2016 - Dec 2016,"14,738 members",8.19,https://myanimelist.net/anime/33323/Kamisama_Hajimemashita__Kamisama_Shiawase_ni_Naru
321,Kono Subarashii Sekai ni Shukufuku wo! 2 OVA,OVA (1 eps),Jul 2017 - Jul 2017,"56,839 members",8.19,https://myanimelist.net/anime/34626/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2_OVA
322,Lovely★Complex,TV (24 eps),Apr 2007 - Sep 2007,"274,737 members",8.19,https://myanimelist.net/anime/2034/Lovely★Complex
323,Lupin III: Cagliostro no Shiro,Movie (1 eps),Dec 1979 - Dec 1979,"39,147 members",8.19,https://myanimelist.net/anime/1430/Lupin_III__Cagliostro_no_Shiro
324,Mobile Suit Gundam 00 Second Season,TV (25 eps),Oct 2008 - Mar 2009,"95,885 members",8.19,https://myanimelist.net/anime/3927/Mobile_Suit_Gundam_00_Second_Season
325,One Piece Film: Gold,Movie (1 eps),Jul 2016 - Jul 2016,"43,382 members",8.19,https://myanimelist.net/anime/31490/One_Piece_Film__Gold
326,Sakasama no Patema,Movie (1 eps),Nov 2013 - Nov 2013,"118,452 members",8.19,https://myanimelist.net/anime/12477/Sakasama_no_Patema
327,Baby Steps 2nd Season,TV (25 eps),Apr 2015 - Sep 2015,"45,818 members",8.18,https://myanimelist.net/anime/27663/Baby_Steps_2nd_Season
328,Evangelion: 1.0 You Are (Not) Alone,Movie (1 eps),Sep 2007 - Sep 2007,"225,438 members",8.18,https://myanimelist.net/anime/2759/Evangelion__10_You_Are_Not_Alone
329,Fairy Tail (2014),TV (102 eps),Apr 2014 - Mar 2016,"338,490 members",8.18,https://myanimelist.net/anime/22043/Fairy_Tail_2014
330,Gekkan Shoujo Nozaki-kun,TV (12 eps),Jul 2014 - Sep 2014,"368,795 members",8.18,https://myanimelist.net/anime/23289/Gekkan_Shoujo_Nozaki-kun
331,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari",OVA (24 eps),Feb 1998 - Sep 1998,"10,241 members",8.18,https://myanimelist.net/anime/3371/Ginga_Eiyuu_Densetsu_Gaiden__Senoku_no_Hoshi_Senoku_no_Hikari
332,Hikaru no Go,TV (75 eps),Oct 2001 - Mar 2003,"77,899 members",8.18,https://myanimelist.net/anime/135/Hikaru_no_Go
333,Junjou Romantica 2,TV (12 eps),Oct 2008 - Dec 2008,"100,273 members",8.18,https://myanimelist.net/anime/4814/Junjou_Romantica_2
334,Kara no Kyoukai 3: Tsuukaku Zanryuu,Movie (1 eps),Feb 2008 - Feb 2008,"123,396 members",8.18,https://myanimelist.net/anime/3783/Kara_no_Kyoukai_3__Tsuukaku_Zanryuu
335,Little Witch Academia (TV),TV (25 eps),Jan 2017 - Jun 2017,"167,924 members",8.18,https://myanimelist.net/anime/33489/Little_Witch_Academia_TV
336,Saiunkoku Monogatari 2nd Season,TV (39 eps),Apr 2007 - Mar 2008,"25,774 members",8.18,https://myanimelist.net/anime/1914/Saiunkoku_Monogatari_2nd_Season
337,D.Gray-man,TV (103 eps),Oct 2006 - Sep 2008,"385,821 members",8.17,https://myanimelist.net/anime/1482/DGray-man
338,Eureka Seven,TV (50 eps),Apr 2005 - Apr 2006,"276,892 members",8.17,https://myanimelist.net/anime/237/Eureka_Seven
339,Full Metal Panic? Fumoffu,TV (12 eps),Aug 2003 - Oct 2003,"188,731 members",8.17,https://myanimelist.net/anime/72/Full_Metal_Panic_Fumoffu
340,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Special (1 eps),Sep 2005 - Sep 2005,"25,475 members",8.17,https://myanimelist.net/anime/2449/Ghost_in_the_Shell__Stand_Alone_Complex_-_The_Laughing_Man
341,Gin no Saji,TV (11 eps),Jul 2013 - Sep 2013,"141,607 members",8.17,https://myanimelist.net/anime/16918/Gin_no_Saji
342,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,Special (1 eps),Apr 2015 - Apr 2015,"17,481 members",8.17,https://myanimelist.net/anime/25313/Gintama__Futon_ni_Haitte_kara_Buki_Nokoshi_ni_Kizuite_Neru_ni_Nerenai_Toki_mo_Aru
343,Gintama: Dai Hanseikai,Special (1 eps),Mar 2010 - Mar 2010,"17,617 members",8.17,https://myanimelist.net/anime/10643/Gintama__Dai_Hanseikai
344,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Music (1 eps),Dec 2003 - Dec 2003,"36,902 members",8.17,https://myanimelist.net/anime/731/Interstella5555__The_5tory_of_The_5ecret_5tar_5ystem
345,Magi: Sinbad no Bouken (TV),TV (13 eps),Apr 2016 - Jul 2016,"121,758 members",8.17,https://myanimelist.net/anime/31741/Magi__Sinbad_no_Bouken_TV
346,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Movie (1 eps),Mar 2014 - Mar 2014,"29,159 members",8.17,https://myanimelist.net/anime/20371/Sekaiichi_Hatsukoi_Movie__Yokozawa_Takafumi_no_Baai
347,Tokyo Magnitude 8.0,TV (11 eps),Jul 2009 - Sep 2009,"145,285 members",8.17,https://myanimelist.net/anime/6211/Tokyo_Magnitude_80
348,Cardcaptor Sakura: Clear Card-hen - Prologue Sakura to Futatsu no Kuma,OVA (1 eps),Sep 2017 - Sep 2017,"11,126 members",8.16,https://myanimelist.net/anime/35320/Cardcaptor_Sakura__Clear_Card-hen_-_Prologue_Sakura_to_Futatsu_no_Kuma
349,Dennou Coil,TV (26 eps),May 2007 - Dec 2007,"88,144 members",8.16,https://myanimelist.net/anime/2164/Dennou_Coil
350,Detective Conan Movie 04: Captured in Her Eyes,Movie (1 eps),Apr 2000 - Apr 2000,"29,869 members",8.16,https://myanimelist.net/anime/1363/Detective_Conan_Movie_04__Captured_in_Her_Eyes
351,Free!: Eternal Summer Special,Special (1 eps),Mar 2015 - Mar 2015,"45,894 members",8.16,https://myanimelist.net/anime/26213/Free__Eternal_Summer_Special
352,Hyouka,TV (22 eps),Apr 2012 - Sep 2012,"461,753 members",8.16,https://myanimelist.net/anime/12189/Hyouka
353,Kodomo no Omocha (TV),TV (102 eps),Apr 1996 - Mar 1998,"31,836 members",8.16,https://myanimelist.net/anime/1486/Kodomo_no_Omocha_TV
354,Noragami,TV (12 eps),Jan 2014 - Mar 2014,"703,570 members",8.16,https://myanimelist.net/anime/20507/Noragami
355,Ookiku Furikabutte: Natsu no Taikai-hen,TV (13 eps),Apr 2010 - Jun 2010,"25,204 members",8.16,https://myanimelist.net/anime/7720/Ookiku_Furikabutte__Natsu_no_Taikai-hen
356,Persona 3 the Movie 4: Winter of Rebirth,Movie (1 eps),Jan 2016 - Jan 2016,"21,429 members",8.16,https://myanimelist.net/anime/31149/Persona_3_the_Movie_4__Winter_of_Rebirth
357,ReLIFE,TV (13 eps),Jul 2016 - Sep 2016,"317,953 members",8.16,https://myanimelist.net/anime/30015/ReLIFE
358,Tamayura: Sotsugyou Shashin Part 4 - Ashita,Movie (1 eps),Apr 2016 - Apr 2016,"4,239 members",8.16,https://myanimelist.net/anime/29831/Tamayura__Sotsugyou_Shashin_Part_4_-_Ashita
